timestamp,equity,net_return,benchmark_return,turnover,drawdown,alpha,beta,sharpe,sortino,information_ratio,volatility,benchmark_volatility,max_drawdown
2026-02-10T00:00:00+00:00,2318338.282564251,0.007870101157913645,0.00557998513878033,0.4,0.0,1.4031936833724552,0.8059741084222085,5.7376013903821494,11.095746829749032,4.978711098725695,0.32581978014784024,0.2522053786861816,0.0
2026-02-11T00:00:00+00:00,2272533.0321776276,-0.019757794076522672,-0.009896898838847479,0.8,-0.019757794076522655,1.362205084533171,0.8131014953672357,5.542016421409708,10.845685705467966,4.858743311429334,0.32684616903024577,0.25175655882931947,-0.019757794076522672
2026-02-12T00:00:00+00:00,2353050.4930298515,0.03543071089051186,0.007202970647562035,0.4,0.0,1.4110895044798828,0.8171788130915749,5.7041139784057115,11.20378635292288,5.0271683287907605,0.32804303099756826,0.25079354969746476,0.0
2026-02-13T00:00:00+00:00,2325565.898492682,-0.011680410011847941,-0.009118234404868697,1.2000000000000002,-0.011680410011847967,1.3884321143593572,0.8209195870003001,5.585382065591423,11.12090311666939,4.9809099350734645,0.32783302302008355,0.2502788496354441,-0.011680410011847941
2026-02-24T00:00:00+00:00,2373433.7933933022,0.02058333196734874,0.007865278168238676,0.4,0.0,1.4054674558441058,0.8225719160360828,5.683916140921067,11.289349466134372,5.058460076100134,0.32702938868616693,0.24937076977727746,0.0
2026-02-25T00:00:00+00:00,2386870.5415636096,0.005661311559526094,0.00753116639639706,0.8,0.0,1.3934593156508106,0.8214791659430494,5.696510163705933,11.267835706979804,5.018959752132885,0.3256845500518849,0.24845692113312295,0.0
2026-02-26T00:00:00+00:00,2441506.9206408146,0.022890382249811214,0.0005925269703008773,0.8,0.0,1.4285473963351887,0.820554177259969,5.804474397137321,11.461055461507652,5.153152866817957,0.3251076894832653,0.24744767127415473,0.0
2026-02-27T00:00:00+00:00,2389076.1269506807,-0.021474767589998223,-0.012791027145945377,1.2000000000000002,-0.021474767589998268,1.3903305354500999,0.8288525464113947,5.60106710437428,11.158401487595672,5.048619513202474,0.32640541080886887,0.24736677180572228,-0.021474767589998223
2026-03-02T00:00:00+00:00,2456191.9214182002,0.02809278185420716,0.004677334226342866,1.6,0.0,1.4271722983115744,0.8304550882810797,5.72933463094368,11.414802240738288,5.1861992087594055,0.32643021031012703,0.246394557438111,0.0
2026-03-03T00:00:00+00:00,2424094.3654243187,-0.013068016271036487,-0.0168996264269754,1.2000000000000002,-0.013068016271036539,1.4163259773754082,0.8333861802892533,5.604134362506994,11.318647153091044,5.1954237524839515,0.3264105888632978,0.24687621907591098,-0.013068016271036487
2026-03-04T00:00:00+00:00,2417270.3670448773,-0.002815071259920643,-0.009704354085015465,1.6,-0.015846300133928362,1.4155729211505235,0.8335188446285874,5.559728319400946,11.191761532596097,5.228351059784059,0.32542227764892584,0.2464435267605546,-0.015846300133928404
2026-03-05T00:00:00+00:00,2455830.256305678,0.0159518313658642,0.013983672255605484,1.2000000000000002,-0.00014724627557345194,1.4132299734641944,0.8329986137865575,5.630969512867319,11.298592754706263,5.22237995805218,0.32437216666887786,0.24605869317049817,-0.00014724627557349823
2026-03-06T00:00:00+00:00,2469009.037660148,0.005366324207722428,0.002012262024578604,1.2000000000000002,0.0,1.409484637207314,0.8329959083740618,5.6415308205835215,11.27585308436739,5.227785099849083,0.32311330836539615,0.24509564925061003,0.0
2026-03-09T00:00:00+00:00,2452346.590793801,-0.00674863745421439,-0.014022283145305292,0.4,-0.006748637454214344,1.408043990137609,0.8333370020954852,5.569137048114319,11.199854920434266,5.263252950448733,0.3224466818798043,0.24515693571442765,-0.00674863745421439
2026-03-10T00:00:00+00:00,2533651.651346613,0.033153984374816536,0.02323673829684081,1.2000000000000002,0.0,1.420998657023796,0.8389139718086582,5.710607566674165,11.512129412098966,5.317305718830303,0.3232263568007623,0.24600768731655845,0.0
2026-03-11T00:00:00+00:00,2557744.409978715,0.009509104623477649,0.001558154841014181,0.8,0.0,1.4259103671470372,0.8388771996658992,5.7452285040881765,11.53813882995725,5.357206160392192,0.3220044505477121,0.24506772135004223,0.0
2026-03-12T00:00:00+00:00,2546783.112011779,-0.004285532957934213,-0.008271057499214751,1.2000000000000002,-0.004285532957934171,1.4197400583819157,0.8398558176853482,5.691361597287485,11.44429349142866,5.367238136809509,0.3211814021055432,0.2445471793385499,-0.004285532957934213
2026-03-13T00:00:00+00:00,2563569.2022233815,0.0065910953046735,-0.0008884318372625044,1.2000000000000002,0.0,1.423016473605284,0.8397038087884243,5.708961066075764,11.436490823161744,5.403417414309688,0.31997296564649563,0.24365672543192,0.0
2026-03-16T00:00:00+00:00,2645081.1783637735,0.03179628467594964,0.012915025207425268,1.2000000000000002,0.0,1.4489200128552193,0.8450199921796604,5.841883204792057,11.723367401634757,5.510252692755691,0.3205362026672159,0.24321125559283013,0.0
2026-03-17T00:00:00+00:00,2601409.292491296,-0.016510603239592303,-0.009315431284209197,2.0,-0.016510603239592348,1.4198028996071217,0.8501327287536444,5.695147739419791,11.56661988779061,5.423295617922475,0.32100541123903836,0.24279694172522193,-0.016510603239592303
2026-03-18T00:00:00+00:00,2639297.4596510106,0.014564477519579455,0.011782229664036192,0.4,-0.0021865940297305705,1.4179726514691635,0.8497965813894989,5.755478814364709,11.651689779256394,5.423745265665969,0.31997668745822694,0.2422732050404637,-0.0021865940297305375
2026-03-19T00:00:00+00:00,2615076.6696158485,-0.009176983801729155,-0.013511272244772221,1.2000000000000002,-0.011343511493467889,1.4111536768212882,0.8513971747174155,5.668354741940198,11.582878160538149,5.436200659260651,0.31958409313790737,0.24229319410313566,-0.011343511493467906
2026-03-20T00:00:00+00:00,2650930.648488791,0.013710488602312942,-0.0020805180297873704,1.6,0.0,1.4296308168173444,0.8501845806536265,5.72396096468863,11.658480700340375,5.524133539045129,0.3185451398316429,0.24147220008073245,0.0
2026-03-23T00:00:00+00:00,2532440.069609619,-0.04469772868132915,-0.037637792815969684,1.2000000000000002,-0.04469772868132917,1.3881297229384693,0.8716927382678816,5.323385024335569,10.023492672657273,5.440108696419645,0.32495492428161965,0.24636211940727287,-0.04469772868132915
2026-03-24T00:00:00+00:00,2596376.258976148,0.025246871637276236,0.015224312671747064,0.8,-0.020579334862548326,1.3986027753802361,0.8743001425630691,5.428352280189538,10.21385914720901,5.492206683079671,0.32472353360313577,0.24615985650841526,-0.02057933486254837
2026-03-25T00:00:00+00:00,2676024.847053252,0.03067682806054961,0.016319246954615174,1.2000000000000002,0.0,1.4158079264387387,0.8789682187651534,5.551266884825005,10.457380701865317,5.57055940047607,0.3251043162969219,0.2460623294375828,0.0
2026-03-26T00:00:00+00:00,2608426.849312231,-0.02526060167769284,-0.018009934484209067,1.2000000000000002,-0.02526060167769288,1.3857744485920118,0.8875883386148532,5.347560354473282,10.106377923043253,5.485727279644681,0.32680417946599033,0.24659434467393773,-0.02526060167769284
2026-03-27T00:00:00+00:00,2626182.604051762,0.006807074058531759,0.0021708052422089175,1.2000000000000002,-0.01862547840554431,1.3846955804477303,0.8875784189636424,5.365668915608671,10.10508388281154,5.500075584316121,0.3256595467458057,0.2457317034278821,-0.018625478405544293
2026-03-30T00:00:00+00:00,2635904.148365965,0.003701777743559953,-0.003695555634372183,1.2000000000000002,-0.01499264804340909,1.3873714167533986,0.8873494485228685,5.3666249874753795,10.072598118613561,5.533855379982237,0.3245547881522494,0.2449772843925948,-0.014992648043409051
2026-03-31T00:00:00+00:00,2583594.9025587086,-0.019844896803126844,-0.008095759620262766,1.2000000000000002,-0.03454001729330888,1.3540717163419023,0.8924287071918292,5.211746572733782,9.880450856225972,5.4078748537148895,0.3253383654355687,0.24446213309643428,-0.03454001729330891
2026-04-01T00:00:00+00:00,2677137.228272968,0.036206266555804945,0.021476800309062627,1.2000000000000002,0.0,1.3712995758782303,0.8990774285621285,5.347790066562486,10.174917445305615,5.486665175762326,0.32651140180284827,0.24502094222742374,0.0
2026-04-02T00:00:00+00:00,2612438.717948466,-0.02416705040041567,-0.014235912967199948,1.2000000000000002,-0.024167050400415658,1.3397257883584888,0.9066503322829025,5.163368724623661,9.876168144278687,5.380049791541874,0.3279190677574519,0.24506486998227495,-0.02416705040041567
2026-04-03T00:00:00+00:00,2638346.485853766,0.009917081586375165,-0.005786893174308583,0.8,-0.014489635424563553,1.3571521020479786,0.9046058281379689,5.1970314410448175,9.907718463723747,5.463311912254861,0.32683582049727594,0.24442169931555185,-0.014489635424563607
2026-04-07T00:00:00+00:00,2620960.1700032023,-0.0065898531310369934,0.001569410912426683,1.6,-0.020984003986230373,1.3346586378232488,0.9045786454566129,5.138584635815445,9.834021552623364,5.374375722561192,0.32619512190312056,0.24360012916390647,-0.02098400398623035
2026-04-08T00:00:00+00:00,2813092.212578086,0.07330597571600994,0.04519152312910424,0.8,0.0,1.3655926731975971,0.9364194118265547,5.31470259384786,10.486645500498796,5.509859222907705,0.33631593144520494,0.24926185671465773,0.0
2026-04-09T00:00:00+00:00,2857938.9402766293,0.015942146332075913,-0.0015796059207054958,1.2000000000000002,0.0,1.3859740361789323,0.9353341638312782,5.373053579024136,10.572719461733032,5.60010880447091,0.3353940530582176,0.24847294318745164,0.0
2026-04-10T00:00:00+00:00,3001932.8141312557,0.05038381745156828,0.026193444152519785,0.8,0.0,1.413163391570675,0.9484954201697388,5.528197439443551,10.990483743106587,5.718373496349683,0.33886216643895006,0.24963067545610354,0.0
2026-04-13T00:00:00+00:00,3030682.7395005114,0.009577138180414613,0.005232711554658653,0.8,0.0,1.4115796920364847,0.9484085547039012,5.5565539546815375,11.011061465069844,5.729171145526632,0.33776408738554115,0.24884952480367253,0.0
2026-04-14T00:00:00+00:00,3090419.943736334,0.019710807554098375,0.01575820729032995,1.6,0.0,1.4103763758062502,0.9481049909553511,5.627836929270559,11.128033437045245,5.737232819718766,0.3370285852471288,0.2486646541149286,0.0
2026-04-15T00:00:00+00:00,3057153.7288076496,-0.010764302436019557,-0.0020905198523407664,0.8,-0.010764302436019509,1.386359228534259,0.949664333782644,5.544865090204199,11.061293258156693,5.6448461805568,0.33674305818216593,0.24791668561054322,-0.010764302436019557
2026-04-16T00:00:00+00:00,3144393.2688790685,0.028536196675148506,0.015034676058806484,1.2000000000000002,0.0,1.398841261249012,0.9526489759850102,5.645827057079283,11.2621788036808,5.711929354709153,0.3367274926824152,0.24767118580270295,0.0
2026-04-17T00:00:00+00:00,3231914.5492072944,0.027834075716434148,0.0050341040937280646,0.8,0.0,1.4260165983471251,0.9539949164988658,5.743593774471386,11.453887552325503,5.821356770359798,0.33663008610337347,0.24690911938415486,0.0
2026-04-20T00:00:00+00:00,3247600.732283512,0.004853526551333198,0.012068191029545261,0.4,0.0,1.4082463928019928,0.9507941308195447,5.748220691517942,11.427420321029068,5.742610668523398,0.3355818757855617,0.24644554635830027,0.0
2026-04-21T00:00:00+00:00,3304249.174938337,0.01744316722548378,0.00310019198353495,0.8,0.0,1.4221570014402065,0.9510095498039521,5.808552996023704,11.518749384761453,5.812714453517383,0.33475039825531716,0.245672091203297,0.0
2026-04-22T00:00:00+00:00,3455821.0475584147,0.04587180463558904,0.016911570950262078,0.4,0.0,1.4546675471486206,0.9602403002938649,5.945236794370576,11.87254488136856,5.939805412591774,0.33709972032162866,0.2455957602536219,0.0
2026-04-23T00:00:00+00:00,3455992.7009171885,4.9670789202149734e-05,-0.0008565990993496531,0.8,0.0,1.4468193178907687,0.9606378875485958,5.924654985618276,11.799715290414406,5.9256047145506825,0.3361957297105079,0.2448629198309097,0.0
2026-04-24T00:00:00+00:00,3441306.5483791903,-0.004249474408351772,-0.0033883985073884793,0.8,-0.00424947440835182,1.4358555425122335,0.9616226955157079,5.880988892930691,11.714362636935778,5.8985901909112926,0.3354969891085314,0.24420670366992664,-0.004249474408351772
2026-04-27T00:00:00+00:00,3483996.669221048,0.012405207220485437,0.009853469948914118,0.8,0.0,1.4319144357074183,0.961075528652734,5.919282186513344,11.756105962103632,5.896349240002686,0.3345143628169652,0.24364042114714782,0.0
2026-04-28T00:00:00+00:00,3461173.9250912974,-0.006550736495064768,0.0019269369013847903,0.8,-0.0065507364950647675,1.4103330956911573,0.9611981985531233,5.863076274639995,11.692476448155574,5.808801597213389,0.3339679617733376,0.24289683506186374,-0.006550736495064768
2026-04-29T00:00:00+00:00,3493419.478097185,0.009316363090605684,0.00649986446894113,1.2000000000000002,0.0,1.4066553997864566,0.9609209600290888,5.887877732831471,11.706492829631907,5.808767446749192,0.33295984976630866,0.24221596942502122,0.0
2026-04-30T00:00:00+00:00,3522795.137775169,0.008408855524554504,0.008050332949554262,1.6,0.0,1.3996759400046173,0.9601894977912608,5.908537822336791,11.71216403995632,5.79169166065665,0.3319563440441195,0.24158906271705075,0.0
2026-05-06T00:00:00+00:00,3678082.475277672,0.0440807175635467,0.023041480533862124,1.2000000000000002,0.0,1.4189253585769315,0.9688800296464833,6.036603873501559,12.037284163872787,5.888668861738969,0.33393326312909943,0.24219778282262303,0.0
2026-05-07T00:00:00+00:00,3801016.589493748,0.033423425125015616,0.01338110893338973,1.2000000000000002,0.0,1.438421450219871,0.9730143001066778,6.141872633209962,12.263663123280617,5.980787055053471,0.33438227828456385,0.2418448801253898,0.0
2026-05-08T00:00:00+00:00,3775988.615108036,-0.006584547527335394,-0.019604221908908093,0.8,-0.006584547527335383,1.4507402853684623,0.9692374291631597,6.085808212250282,12.203715478648519,6.0403851717080785,0.3338738069412995,0.24262676796654056,-0.006584547527335394
2026-05-11T00:00:00+00:00,3990615.5425390974,0.05683992970008478,0.028133090558799534,1.2000000000000002,0.0,1.4761514619668046,0.9844286718838402,6.222054174938056,12.635443054390477,6.1588532805989855,0.33811561179243266,0.24392395561439498,0.0
2026-05-12T00:00:00+00:00,4021356.275666935,0.007703256001523551,0.002242027906101951,0.8,0.0,1.4756200263225976,0.9844312507685726,6.237507435680582,12.629766845322493,6.174726507164375,0.33712642417569444,0.24320993159439178,0.0
2026-05-13T00:00:00+00:00,4149094.2885304783,0.03176490818196864,0.013118362350230672,0.8,0.0,1.4923310952785709,0.9878306308804967,6.334850916322978,12.834665585251736,6.258338524630386,0.33733134341785714,0.24283848927698337,0.0
2026-05-14T00:00:00+00:00,4082412.262322771,-0.016071465618903713,-0.020968183988729683,0.8,-0.016071465618903717,1.4900221604126245,0.9885656505060914,6.223560937129916,12.735664605609212,6.270339507591504,0.337650195671741,0.24378967032827334,-0.016071465618903713
2026-05-15T00:00:00+00:00,4033707.1856779847,-0.011930465008223923,-0.007923777471094406,0.8,-0.027810190568930457,1.474083897032963,0.991090544243082,6.138829598765928,12.676726107503143,6.220161569175452,0.3375560018402867,0.24340690392117192,-0.027810190568930415
2026-05-18T00:00:00+00:00,4078385.695875895,0.011076289909328407,-0.0047551236488651005,0.4,-0.017041934392777208,1.4893389461340751,0.9893653483718513,6.168264862253561,12.701718497632829,6.290718680214976,0.3366074898380547,0.24286120269003017,-0.017041934392777236
2026-05-19T00:00:00+00:00,4135112.008722638,0.013909011328699261,0.004398044224262154,1.2000000000000002,-0.003369959522610103,1.4944243418003407,0.9895463188080137,6.20865197177755,12.751100628698364,6.329554765220913,0.33571802746771956,0.24218255240112024,-0.0033699595226101
2026-05-20T00:00:00+00:00,4229558.254667736,0.02284006956664597,0.009601457060880003,1.2000000000000002,0.0,1.5041249785093294,0.9908459783289572,6.2794636778254365,12.877277697074444,6.387369761328329,0.3352168295265375,0.24165086563387542,0.0
2026-05-21T00:00:00+00:00,4103139.6920092185,-0.02988930641137333,-0.012481607053274613,1.2000000000000002,-0.029889306411373287,1.4661167238055937,0.9992797533518681,6.0803534635305105,12.372564056107626,6.221365832186105,0.3373395053387414,0.24161772477695068,-0.02988930641137333
2026-05-22T00:00:00+00:00,4276570.639216308,0.042267863203595546,0.019015339285677557,1.0,0.0,1.4862967061137928,1.00625661142798,6.1949689628895905,12.660773170023534,6.318406854703903,0.3388109302007121,0.24175000044929096,0.0
2026-05-25T00:00:00+00:00,4424435.267124785,0.034575513976678796,0.028251872294879243,0.0,0.0,1.4865454535240266,1.0064082219478536,6.29401885790165,12.88119584981139,6.338448310476091,0.3392848462944493,0.2429973446521491,0.0
2026-05-26T00:00:00+00:00,4437676.018200227,0.002992642060745121,0.00492171672537034,0.0,0.0,1.4759466911896313,1.0059703513464315,6.287903943319682,12.835414730055929,6.304837308909309,0.33840777034885633,0.24234110396188402,0.0
2026-05-27T00:00:00+00:00,4407691.211382577,-0.006756871545978815,-0.009965395547161693,0.0,-0.006756871545978856,1.4719007029131388,1.006732771622927,6.23452114732511,12.776162049903709,6.305996311195939,0.3379478911288765,0.24212179661975158,-0.006756871545978815
